stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,100.0,115.0,50.0,0.35436006602551906,0.3544771996494664,20.303336211239433,-0.690527284709199,0.4060667242247887,-53.48029836059814,0.0001423520306864138,-53.28936065721841,2489.3221706554796,0.031278329580832855,1000
-1.0,100.0,120.0,50.00000000000001,0.35147835882188155,0.3513203836211566,20.13822655067856,-0.6740943351313604,0.4027645310135711,-59.34062751813428,0.00014118105136437902,-59.158662865580936,2489.557595903851,0.029596387538659688,1000
-1.0,100.0,125.0,49.999999999999986,0.34856995717335704,0.3484325091666466,19.971587411089214,-0.6940562102221222,0.3994317482217844,-65.16194690098439,0.00013998472172135258,-64.98416171710254,2490.057149716703,0.027011697391211398,1000
-1.0,100.0,130.0,50.0,0.34207525970358965,0.3421876538453059,19.599468656857248,-0.6926972475393984,0.39198937313714494,-70.95169567355693,0.00013734939747198855,-70.76656594996233,2490.547945602408,0.022751779893670193,1001
-1.0,100.0,135.0,49.99999999999998,0.33341075237849127,0.33335007290031327,19.103028955568924,-0.7205808064116148,0.38206057911137864,-76.54272886593898,0.00013385486709126273,-76.37241030739708,2490.837723152574,0.024841721004207222,1001
-1.0,100.0,140.0,50.000000000000014,0.32432637846631784,0.3242910294837526,18.58253267088264,-0.7120579570157601,0.3716506534176527,-81.97274719876746,0.00013019454783183863,-81.8079549775468,2491.090324959099,0.02265456770588044,1001
-1.0,100.0,145.0,49.99999999999999,0.3147390836655826,0.31473827651486713,18.033221141852792,-0.7073417980009321,0.3606644228370559,-87.3368889258258,0.00012633497093084286,-87.17813492902991,2491.306099542891,0.019544724898511875,1001
-1.0,100.0,150.0,50.00000000000002,0.30211668003268677,0.30212784592900654,17.31001068637726,-0.6847998224058387,0.34620021372754506,-92.28245401449875,0.00012126658210849947,-92.12867290301072,2491.3432437831666,0.01690235370702177,1000
-1.0,100.0,155.0,50.00000000000001,0.2916583044505268,0.2916525097369291,16.710789904956822,-0.676507804723866,0.33421579809913643,-97.61830322162282,0.00011705543010922433,-97.47075354329263,2491.6255843781078,0.016283398201432264,1001
-1.0,100.0,160.0,50.0,0.27878272460774206,0.2787938865416988,15.973073521181538,-0.6500280938360646,0.31946147042363077,-102.29572467249868,0.00011188915546101267,-102.15293764995435,2491.5973622205306,0.01563893910375367,1000
-1.0,100.0,165.0,50.00000000000002,0.2672641745985444,0.2672628519711335,15.313109219544137,-0.6317564935515527,0.3062621843908826,-107.35581460894905,0.00010725883581529123,-107.21938712095107,2491.76837103468,0.015582334021806586,1001
-1.0,100.0,170.0,50.0,0.25483174146821896,0.2548200818234987,14.600783272097871,-0.6059346835992339,0.29201566544195745,-112.00297606132251,0.00010226839864427191,-111.87200369751677,2491.793602387576,0.016078423406072635,1001
-1.0,100.0,175.0,49.99999999999999,0.24224583165313207,0.24217005576127743,13.879663758361113,-0.5775908690626665,0.2775932751672223,-116.67928459613917,9.721704814370711e-05,-116.55388818607192,2491.804022840131,0.01841600499656884,1001
-1.0,100.0,180.0,50.00000000000001,0.2274400376470116,0.22710283445235385,13.031354249470319,-0.5422675465128481,0.26062708498940634,-122.04016704916572,9.127308071838587e-05,-121.92020303532635,2491.863272904697,0.026270479310996298,1001
-1.0,100.0,185.0,50.00000000000002,0.21119055157818192,0.21086519312116142,12.100327278469752,-0.49937903706666775,0.24200654556939494,-126.83777010541128,8.475207693630111e-05,-126.72179938872159,2491.8628452835537,0.03202741398812368,1001
-1.0,100.0,190.0,49.99999999999999,0.19554153830705623,0.1958379517854641,11.203704864490035,-0.462803853208187,0.22407409728980074,-128.6408260310218,7.84780061475794e-05,-128.5242496426159,2491.673118444633,0.02958366394513241,1001
-1.0,100.0,195.0,50.0,0.18810516090395765,0.18823895204148355,10.777631824426031,-0.4349306647375492,0.21555263648852063,-130.76637480177413,7.550109348864312e-05,-130.65445362565507,2491.42300081061,0.01828000256550976,1000
-1.0,100.0,200.0,49.999999999999986,0.17946169702504658,0.1794941502370159,10.282397823790651,-0.413192329331253,0.20564795647581308,-133.5144562909335,7.203516884337862e-05,-133.40721182368944,2491.3066757050083,0.013778814339363319,1000
-1.0,100.0,205.0,49.99999999999997,0.1702035401477552,0.1702505456223004,9.751944508651837,-0.3874620299644709,0.19503889017303686,-136.79159725593672,6.832119138243689e-05,-136.6892937042086,2491.2261730773753,0.014903285109755771,1001
-1.0,100.0,210.0,49.99999999999996,0.1616343450038629,0.16161873210229988,9.260965793082807,-0.3663911270666574,0.1852193158616563,-138.85028585067025,6.48849058369419e-05,-138.75138823353686,2491.0931582463236,0.009900317912836732,1000
-1.0,100.0,215.0,49.99999999999997,0.15319896203662742,0.1531772252607645,8.777653950483673,-0.34335592265674464,0.17555307900967357,-141.29638728008467,6.150139618556109e-05,-141.20134851806398,2490.983482300106,0.008917973177154587,1000
-1.0,100.0,220.0,49.99999999999998,0.1452491438736926,0.14522251427545455,8.322162921851062,-0.3221105152355891,0.16644325843702132,-143.58038592690727,5.831233803783453e-05,-143.48903915557767,2490.881840125348,0.00815030560203269,1000
-1.0,100.0,225.0,50.00000000000003,0.13822929664166905,0.13820339557777991,7.91995530262952,-0.3042582024362236,0.1583991060525903,-146.07082826611554,5.549610556312939e-05,-145.98356624582937,2490.7927365178234,0.008310205550595981,1001
-1.0,100.0,230.0,50.0,0.1307763693419902,0.13074346543811854,7.492934023340089,-0.282683241643267,0.14985868046680179,-147.66199858977362,5.250627957812921e-05,-147.57745838767426,2490.6805508357393,0.006859484344808528,1000
-1.0,100.0,235.0,49.99999999999999,0.12388017101345564,0.12384371023897221,7.097810964429886,-0.24669260714066105,0.14195621928859775,-149.57467163022739,4.9741938024247995e-05,-149.4926059361047,2490.4572667246507,0.01981643884179738,1001
-1.0,100.0,240.0,50.00000000000001,0.11810862429756966,0.11807112060323877,6.767125696347029,-0.2481556817265079,0.13534251392694055,-151.17558361633718,4.742379791028597e-05,-151.09724268853404,2490.492737865529,0.005840809255583824,1000
-1.0,100.0,245.0,50.00000000000002,0.11244026248701328,0.11240043606481649,6.442352487849014,-0.23332635490746131,0.12884704975698022,-152.7724805962374,4.514925974683969e-05,-152.69710952182956,2490.4120935201768,0.005374047691064954,1000
