stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,100.0,65.0,50.0,0.16482276209394217,0.16489263880159405,9.443648635671734,0.009518894126601925,0.18887297271343467,-0.7533183098158815,6.717228300015878e-05,-0.730741825036489,2453.7317288077375,0.06585234706656326,1001
-1.0,100.0,70.0,50.000000000000014,0.1688459223104849,0.16884309469708364,9.67415873638457,0.004985421870155705,0.19348317472769133,-1.6866547836736743,6.86772926272123e-05,-1.6474587899431299,2458.5407468957555,0.06755673401908016,1001
-1.0,100.0,75.0,50.00000000000002,0.17310129735663346,0.17313104300477564,9.917973766774171,0.006151763465828356,0.19835947533548334,-2.8001485032417293,7.029574241131746e-05,-2.744019225846472,2462.4719992823425,0.06879231875581492,1000
-1.0,100.0,80.0,50.0,0.17815240856421502,0.17792643918349962,10.207381120819823,-0.005747356873167593,0.20414762241639647,-3.9919895323667163,7.225599331121021e-05,-3.925584289490047,2465.572755977537,0.06482912847742216,1000
-1.0,100.0,85.0,50.0,0.183614691407054,0.18362440238361177,10.520346874221218,-0.009187311449756399,0.21040693748442435,-5.163239276896093,7.439357023097544e-05,-5.090827405977791,2468.1527024038683,0.05527360468203496,1001
-1.0,100.0,90.0,50.00000000000001,0.18955292550121958,0.18932777111898938,10.860582625577596,-0.01744693334540207,0.2172116525115519,-6.740294920803308,7.672953107026306e-05,-6.659645832663642,2470.4038048615394,0.05248181559677469,1001
-1.0,100.0,95.0,49.99999999999999,0.1952657921158914,0.195173980593165,11.187905771519482,-0.023265949995996255,0.22375811543038968,-8.72397793841671,7.898611073340253e-05,-8.63772145821821,2472.1535255098365,0.0578111310256368,1001
-1.0,100.0,100.0,49.999999999999986,0.2020924961868819,0.20205640390239277,11.579047102772016,-0.029634423878622872,0.2315809420554404,-10.759355964412237,8.169315198462731e-05,-10.663564017911654,2473.79971609996,0.05373338374940473,1000
-1.0,100.0,105.0,49.99999999999996,0.20921738074151452,0.20907636002838156,11.987272917270412,-0.037223537905628545,0.23974545834540845,-13.146113461041068,8.45259489367781e-05,-13.044735448661072,2475.1852345130187,0.05088915937459846,1000
-1.0,100.0,110.0,49.99999999999998,0.21663118531264297,0.21629122791051564,12.41205262933087,-0.05346187772564792,0.2482410525866175,-15.77246065956129,8.747531902160317e-05,-15.666161590488315,2476.4835125567597,0.04841187254065122,1000
-1.0,100.0,115.0,50.0,0.22439077261646095,0.2244295801184984,12.856644232602937,-0.06901759382024815,0.25713288465205875,-18.918345407246335,9.056842580617034e-05,-18.807297059170935,2477.5827847189257,0.04589714176175494,1000
-1.0,100.0,120.0,50.00000000000001,0.23205609732811142,0.2319489571572364,13.295834987177845,-0.08887685009888363,0.26591669974355686,-22.444719955474,9.362065060968123e-05,-22.326186335793693,2478.6849462902014,0.043243917342707924,1000
